UID,Retailer Product Name
ORGCASHEW_2102Grapetree,Organic Cashews 250g
REDLENTILGT500GGrapetree,Red Lentils 500g
MINORGMUNGBEAN5Grapetree,Mintons Organic Mung Beans 500g
GRNDNUTMEG100GGrapetree,Ground Nutmeg 100g
GTGARLICPEAR240Grapetree,"Grape Tree Odourless Garlic Pearls 1,000mg 240's"
GTOME1000MG240SGrapetree,Grape Tree Omega 3 Fish Oil 1000mg 240 Softgel Capsules
GTOME1000MG120SGrapetree,Grape Tree Omega 3 Fish Oil 1000mg 120 Capsules
OMEGCHIAGOJ500GGrapetree,Omega Mix with Chia and Goji 500g
OMEGASEEDMIX_2025Grapetree,Omega Seeds 500g
ONIONPOW100GGrapetree,Onion Powder 100g
ONIONSALT150GGrapetree,Onion Salt 150g
OREGANO70GGrapetree,Oregano 70g
ORGCASHEW_2101Grapetree,Organic Cashews 1kg
ORG100QUINO500GGrapetree,100% Organic Quinoa 500g
GTORGFJUMOA1KGGrapetree,Grape Tree Organic Gluten Free Jumbo Oats 1kg
ORACBERPOW100GGrapetree,Organic Acai Berry Powder 100g
BIORAGSYLIG350GGrapetree,Organic Agave Syrup Nectar Light 250ml
GTBAOBABPOW200GGrapetree,Grape Tree Organic Baobab Powder 200g
GTCACAOPOWDER_1250Grapetree,Organic Cacao Powder 500g
GTCACAOPOWDER_1249Grapetree,Organic Cacao Powder 200g
ORGCHIAPROT500GGrapetree,Organic Chia Seed Protein Powder 500g
GTCHLORPOWD125GGrapetree,Organic Chlorella Powder 125g
GTCOCONUFLO500GGrapetree,Grape Tree Organic Coconut Flour 500g
GTCOSUGABAG500GGrapetree,Grape Tree Coconut Sugar 500g
ORGPITTDATE500GGrapetree,100% Organic Deglet Noor Dates 500g
GOJIBERRIES_1329Grapetree,Goji Berries 1kg
ORGTURMERIC850GGrapetree,Organic Ground Turmeric 850g
ORGKELPPOW250GGrapetree,Organic Kelp Powder 250g
GTMORINGPOW200GGrapetree,Organic Moringa Powder 200g
GTPSYLHUSKS_2007Grapetree,Organic Psyllium Husks 125g
ORGPSYLHUSK450GGrapetree,Organic Psyllium Husks 450g
ORGPUMPKPR500GGrapetree,Organic Pumpkin Protein Powder 500g
GT80PURPROP500GGrapetree,Organic Pure Natural Protein Powder 500g
ORGANQUINOA1KGGrapetree,100% Organic Quinoa 1kg
OBBLSEEOIL100MLGrapetree,Organic The Best Black Seed Oil 100ml
OTBCASTOIL100MLGrapetree,Organic The Best Castor Oil 100ml
TOASTEDCOCO_2389Grapetree,Toasted Coconut 200g
TRICOLOQUIN_2348Grapetree,Organic Tricolour Quinoa 1kg
TRICOLOQUIN_2349Grapetree,Organic Tricolour Quinoa 400g
PALESKPEANUT_2681Grapetree,Paleskin Peanuts 500g
SWEETPAPRIK100GGrapetree,Paprika 100g
PEAPROPOWCV500GGrapetree,Grape Tree Pea Protein Powder 500g
BLANCHPEANUT_1316Grapetree,Blanched Peanuts 1kg
JUMBPECHALVE_1343Grapetree,Jumbo Pecan Halves 200g
EXPEPEROIL200MGGrapetree,Grape Tree Extra Strength Peppermint Oil 200mg 60 Capsules
PERSGOLRAIS500GGrapetree,Persian Golden Raisins 500g
PICKLISPICE100GGrapetree,Pickling Spice 100g
PINENUTS_1264Grapetree,Pine Nut Kernels 1kg
PINENUTS_2677Grapetree,Pine Nut Kernels 100g
GTMINIMALLOW185Grapetree,Mini Marshmallows 170g
PIRIPIRISEA150GGrapetree,Piri Piri Seasoning 150g
GTPISTAHALVA250Grapetree,Grape Tree Pistachio Halva 250g
FINPISTKERN_1255Grapetree,Finest Pistachio Nut Kernels 200g
RSPISTACHIO_2015Grapetree,Roasted Salted Pistachios 1kg
PITTEDDATES_1332Grapetree,Pitted Dates 500g
BPITTEDPRUX10Grapetree,Bulk Buy Pitted Prunes 1kg x 10
PLAINCINDER250GGrapetree,Plain Cinder Toffee 250g
GTPOLENTA500GGrapetree,Grape Tree Polenta 500g
POMEGRAN1KGGrapetree,Grape Tree Pomegranate Turkish Delight 1kg
VINPONTCAKE500GGrapetree,Pontefract Cakes 500g
POPPINGCORN_2283Grapetree,Popping Corn 500g
PREMJUMIXRAIS_1758Grapetree,Premium Jumbo Mixed Raisins 1kg
MIXEDNUTS1KGGrapetree,Mixed Nuts 1kg
GTLECITHGRA500GGrapetree,Grape Tree 100% Pure Lecithin Granules 500g
SALTPRETZEL300GGrapetree,Salted Pretzels 300g
PUMPKIN_1294Grapetree,Pumpkin Seeds 400g
PURCEYLCINN5STKGrapetree,5 Pure Ceylon Cinnamon Sticks
RESQUINSEED500GGrapetree,Quinoa 500g
RASELHANOUTE75GGrapetree,Ras El Hanoute 75g
RAWSPLTCASH_1733Grapetree,Raw Split Cashews 1kg
RAWSPLTCASH_1734Grapetree,Raw Split Cashews 300g
RAWCASHEW_1300Grapetree,Raw Whole Cashews 1kg
WHOLEREDCHIL50GGrapetree,Red Whole Chillies 50g
REDSKINPNUT_2147Grapetree,Redskin Peanuts 500g
REDUSUGCRANB_2842Grapetree,Reduced Sugar Cranberries 1kg
REDUSUGCRANB_1330Grapetree,Reduced Sugar Cranberries 500g
REISHMUSHPOW50GGrapetree,Reishi Mushroom Powder 50g
ROASTALTCASH_1308Grapetree,Roasted Salted Cashews 200g
ROASTALTCASH_1309Grapetree,Roasted Salted Cashews 400g
RSPISTACHIO_1287Grapetree,Roasted Salted Pistachios 500g
RSLTBLKSOYB_2949Grapetree,Roasted Salted Black Soy Beans 200g
SAEDAMBEANS_2894Grapetree,Roasted Salted Edamame Beans 200g
ROASALMACAD400GGrapetree,Roasted Salted Macadamia Nuts 400g
PALESKPEANUT_2680Grapetree,Paleskin Peanuts 1kg
ROGANJOSH130GGrapetree,Rogan Josh Masala 130g
ROSELEMON1KGGrapetree,Grape Tree Rose And Lemon Turkish Delight 1kg
SAGE100GGrapetree,Sage 100g
SALADSPRIKL400GGrapetree,Salad Sprinkle 400g
GTSALTPEABUTT1KGrapetree,Grape Tree Salted Peanut Butter 1kg
SALTPRETZEL300GGrapetree,Salted Pretzels 300g
SEABUCKBER40GGrapetree,Sea Buckthorn Berries 40g
SEAFLAVPNUT_2107Grapetree,Seaweed Peanut Crackers 200g
YELSEMOL500GGrapetree,Grape Tree Semolina 500g
SESPEPCRACK275GGrapetree,Sesame And Black Pepper Crackers 275g
SESAMESEEDS375GGrapetree,Hulled Sesame Seeds 375g
SHAWARMSEA100GGrapetree,Shawarma Seasoning 100g
SMOKEDPAPRIK80GGrapetree,Smoked Paprika Powder 80g
SMOKPAPRIKA450GGrapetree,Smoked Paprika Shaker 450g
GTPEANUBUTT500GGrapetree,Grape Tree Peanut Butter 500g
SNAPPEBRAZILS1KGrapetree,Snapped Brazil Nuts 1kg
PITTEDPRUNE_2280Grapetree,Pitted Prunes 250g
PITTEDPRUNE_1339Grapetree,Pitted Prunes 1kg
SPINACHPOW250GGrapetree,Spinach Powder 250g
GTSPIRULICAP60SGrapetree,Grape Tree Organic Spirulina 500mg 60 Capsules
STARANISE50GGrapetree,Star Anise 50g
STEAKSEASON140GGrapetree,Steak Seasoning 140g
STEMGINGER720GGrapetree,Stem Ginger In Syrup 720g
STEVIATRIZE500GGrapetree,Triple Zero Stevia Sweetener 500g
STRAWBCABLES8PKGrapetree,Strawberry Cables 8 Pack
DBSFLEMCREAM75GGrapetree,Sugar Free Lemon & Cream Sweets 75g
SUGARLMONDS300GGrapetree,Sugared Almonds 300g
SULTANA_1755Grapetree,Sultanas 1kg
SULTANA_1754Grapetree,Sultanas 500g
SUNFLOWER_1322Grapetree,Sunflower Seeds 1kg
GTTURWBLAPEP60Grapetree,Grape Tree Organic Turmeric 500mg With Black Pepper 60 Capsules
ALMONDS_1298Grapetree,Supreme Californian Almonds 1kg
ALMONDS_1297Grapetree,Supreme Californian Almonds 500g
CRANBERRY_1337Grapetree,Sweetened Dried Cranberries 1kg
CRANBERRY_1336Grapetree,Sweetened Dried Cranberries 375g
SZECHUAN50GGrapetree,Szechuan Pepper 50g
TANDORMASAL100GGrapetree,Tandoori Masala 100g
THAIGRECURR275GGrapetree,Thai Green Curry Crackers 275g
TIKKAMASALA100GGrapetree,Tikka Masala Powder 100g
TOASTEDCOCO_2388Grapetree,Toasted Coconut 400g
BRMBTOFFPOP250GGrapetree,Toffee Popcorn 250g
TOFFPOPCORN200GGrapetree,Toffee Popcorn 200g
TROPICALMIX500GGrapetree,Tropical Mix 500g
TROPICSEAS135GGrapetree,Tropical Seasoning 135g
GTTURMVEG500240Grapetree,Grape Tree Turmeric 500mg Vegetable Capsules 240s
GTTURWBLAPEP120Grapetree,Grape Tree Turmeric 500mg With Black Pepper 5mg 120 Capsules
GTTURWBLAPEP240Grapetree,Grape Tree Turmeric 500mg With Black Pepper 5mg 240 Capsules
GTTUR500POW120SGrapetree,Turmeric Powder Capsules 500mg 120s
MIXNUTFRUIT500GGrapetree,Fruit and Nut Mix 500g
VANILLAPOD3Grapetree,Vanilla Pods - 3 pack
VEGCOLABOTT500GGrapetree,Vegan Cola Bottles 500g
VEGFRJELLIE500GGrapetree,Vegan Fruit Jellies 500g
VEGMEERJELL500GGrapetree,Vegan Meerkat Jellies 500g
VEGSTRAWJEL500GGrapetree,Vegan Strawberry Jellies 500g
FORGTURMCAP10MGGrapetree,"Vegetarian Turmeric 10,000mg 40 Capsules"
VINTLIQCOMF500GGrapetree,Vintage Liquorice Comfits 500g
GTBCOMP100%HISTGrapetree,Grape Tree B-Complex 100% High Strength 120s
VMVITD4000iu240Grapetree,Grape Tree Vitamin D3 4000iu 240 Tablets
RSPISTACHIO_1286Grapetree,Roasted Salted Pistachios 250g
WALHAVPIECES_1268Grapetree,Walnut Halves and Pieces 200g
CALIWALNHAL_1318Grapetree,Californian Light Walnut Halves 500g
WALHAVPIECES_1270Grapetree,Walnut Halves and Pieces 1kg
WALHAVPIECES_1269Grapetree,Walnut Halves and Pieces 400g
CALWALLRGPIE1KGGrapetree,Californian Large Walnut Pieces 1kg
CALIWALNHAL_1317Grapetree,Californian Light Walnut Halves 250g
ORGWHEATBRA500GGrapetree,Grape Tree Organic Wheat Bran 500g
GRAPEWHEAGE500GGrapetree,Grape Tree Wheatgerm 500g
GTORWHEAPOW100GGrapetree,Wheatgrass Powder 100g
WHCHOCOBRAZ400GGrapetree,White Chocolate Brazils 400g
WHPEPPERCORN75GGrapetree,White Peppercorns 75g
BLACKPEPCORNS25Grapetree,Black Peppercorns 250g
WHOBLANCHALM_1911Grapetree,Whole Blanched Almonds 1kg
WHOBLANCHALM_1913Grapetree,Whole Blanched Almonds 200g
WHOBLANCHALM_1912Grapetree,Whole Blanched Almonds 500g
1BCASW32022.68KGrapetree,Whole Cashews Raw Bulk Box 22.68kg
WHOLECLOVES70GGrapetree,Whole Cloves 70g
WHDESSCASHE_1274Grapetree,Whole Dessert Cashews 250g
WHMIXNUTKERN_2593Grapetree,Selected Whole Mixed Nut Kernels 1kg
NSEASNATAPRI1KGGrapetree,Whole Natural Dried Apricot 1kg
WHOLENUTMEGS50GGrapetree,Whole Nutmegs 50g
MIXPEELCAPS500GGrapetree,Whole Peel Caps 500g
PITTEDDATES_1333Grapetree,Pitted Dates 1kg
WHOLEREDCH100GGrapetree,Whole Red Chillies 100g
MILLET500GGrapetree,Millet 500g
WINEGUMS_1292Grapetree,Wine Gums 500g
GTYEASTFLAKE250Grapetree,Yeast Flakes with Vitamin B12 250g
YELLMUSTSEE200GGrapetree,Yellow Mustard Seeds 200g
YOGAPRICOT400GGrapetree,Yogurt Coated Apricots 400g
YOGBANANA400GGrapetree,Yogurt Coated Banana 400g
YOGCRANBERY400GGrapetree,Yogurt Coated Cranberries 400g
YOGPEANUTS400GGrapetree,Yogurt Coated Peanuts 400g
YOGRAISINS400GGrapetree,Yogurt Coated Raisins 400g
ZAATAR115GGrapetree,Za'atar 115g
GTORSPIRPOW125GGrapetree,Organic Spirulina Powder 125g
PANDLIQORASP4PKGrapetree,Panda Liquorice Raspberry 4 Bar Pack
PANDORIGLIQ240GGrapetree,Panda Original Liquorice 240g
PANDLIQTORP100GGrapetree,Panda Liquorice Torpedos 100g
PANDPANLIQM170Grapetree,Panda Liquorice Mix 170g
PANDLIQUORIG4PKGrapetree,Panda Original Liquorice 4 Bar Pack
PANDRASPLIQ200GGrapetree,Panda Raspberry Liquorice 200g
PEANHOTPOWD180GGrapetree,Peanut Hottie Peanut Butter Powder 180g
PIMFRZAPPSLI30GGrapetree,Pimlico Freeze Apple Slices 30g
PIMFRZBANSLI30GGrapetree,Pimlico Freeze Dried Banana 30g
PIMFRZFIGSLI30GGrapetree,Pimlico Freeze Dried Fig Slices 30g
PIMFRZSTRSLI20GGrapetree,Pimlico Freeze Dried Strawberry 20g
PIMLFRJUELL200GGrapetree,Pimlico Fruit Jellies 200g
DELTRIPENNP250GGrapetree,Plants By Deliciously Ella Tricolore Penne 250g
PUKCHAVANMAN20SGrapetree,Pukka Organic Chamomile Vanilla & Manuka Honey 20 Bags
PUKDETORHERB20SGrapetree,Pukka Organic After Dinner Herbal Tea 20 Bags
PUKJOYHERBTE20SGrapetree,Pukka Joy Organic Herbal Tea 20 Bags
PUKLEMGINMAN20SGrapetree,Pukka Organic Lemon Ginger & A Touch Of Manuka Honey 20 Bags
PUKMORNBERRY20SGrapetree,Pukka Organic Morning Berry 20 Bags
PUKELDECHELD20SGrapetree,Pukka Organic Elderberry and Echinacea with Elderflower 20 Bags
PUKLOVORGHER20SGrapetree,Pukka Organic Love Herbal Tea 20 Bags
PUKNIGHTBERR20SGrapetree,Pukka Night Time Berry Organic Herbal Tea 20 Bags
PUKNIGHORHER20SGrapetree,Pukka Organic Night Time Herbal Tea 20 Bags
PUKRELORHERB20SGrapetree,Pukka Organic Relax Herbal Tea 20 Bags
PUKTHRECHAMO20SGrapetree,Pukka Organic Three Chamomile 20 Bags
PUKTHREEMINT20SGrapetree,Pukka Organic Three Mint Herbal Tea 20 Bags
PUKKORIGCHAI20SGrapetree,Pukka Organic Original Chai 20 Bags
PUKPEACEHERBS20Grapetree,Pukka Peace Organic Herbal Tea 20 Bags
PUKPEPPLICOR20SGrapetree,Pukka Organic Peppermint & Licorice 20 Bags
PUKKRADIANCE20Grapetree,Pukka Organic Radiance Tea 20 Bags
PUKSUPGREMAT20SGrapetree,Pukka Organic Supreme Green Matcha 20 Bags
PUKTHGINHERB20SGrapetree,Pukka Organic Three Ginger Herbal Tea 20 Bags
PUKTURMACTIV20SGrapetree,"Pukka Organic Turmeric, Ginger And Orange 20 Bags"
THREBEAHON340Grapetree,Three Bears Mellow And Mild Clear Honey 340g
MIGHONRSTCA_2518Grapetree,Mighty Honey Roasted Cashews 250g
WHLBRREDCHER1KGGrapetree,Whole And Broken Red Cherries 1 Kilo
RJLICOALLSORT28Grapetree,RJ's Licorice Allsorts 280g
RJLICOCHCTWIS28Grapetree,RJ's Licorice Choc Twists 280g
RJMIXFRULIC280GGrapetree,RJ's Mixed Fruit Flavoured Soft Licorice 280g
RJSOFLICBAG300GGrapetree,RJ's Soft Original Licorice 300g
RJSRASLIQBG300GGrapetree,RJ's Soft Raspberry Licorice 300g
REMGILEMULTIPACGrapetree,Remedy Ginger And Lemon Multipack 330ml (4 x 330ml)
REMKOMGIG700MLGrapetree,Remedy Kombucha Ginger Lemon 700ml
REMKOMPASMA250Grapetree,Remedy Kombucha Mango Passion 250ml
REMKOMANPAS700Grapetree,Remedy Kombucha Mango Passion 700ml
REMKOMRASPLE250Grapetree,Remedy Kombucha Raspberry Lemonade 250ml
REMKOMGING250MLGrapetree,Remedy Kombucha Ginger And Lemon 250ml
REMKOMRAS700MLGrapetree,Remedy Kombucha Raspberry Lemonade 700ml
REMWIBERKOM250Grapetree,Remedy Kombucha Wild Berry 250ml
RYCOCRUNBIS135GGrapetree,Rhythm 108 Coconut Crunch Biscuits 135g
RYLEGICHIBI135GGrapetree,"Rhythm 108 Lemon, Ginger And Chia Biscuits 135g"
RYALMBISCBI135GGrapetree,Rhythm 108 Almond Biscotti Biscuits 135g
RYHAZPRALBI135GGrapetree,Rhythm 108 Hazelnut Praline Filled Biscuits 135g
HIMPINKSALTCOU9Grapetree,Saltan Himalayan Pink Rock Salt Coarse 950g
SUNTOMHALVE_2046Grapetree,San Marzano Type Sun Dried Tomato Halves 500g
ORGSHHEMPSE_2217Grapetree,Organic Shelled Hemp Seeds 1kg
SESEMASNAPS30GGrapetree,Sesame Snaps 30g x 4
MOGOSENSBLM200GGrapetree,MooGoo Sensitive Skin Balm 120g
MOGOUDDRCRE200GGrapetree,MooGoo Skin Milk Udder Cream 200g
SOAKINDEASESALTGrapetree,Soakin Dead Sea Salt 1kg
STLMAPAMBE250MLGrapetree,St Lawrence Pure Organic Maple Syrup 250ml
SUMAXANTH100GGrapetree,Suma Xanthan Gluten Free Gum 100g
SUMFREDIREDRASPGrapetree,Summmer Freeze Dried Raspberries 11g
SUMDRISTRAWB11GGrapetree,Summmer Freeze Dried Sliced Strawberries 11g
LIQUORCABLES8PKGrapetree,Liquorice Cables 8pk
TARSPARKWATE500Grapetree,Tarka Springs Sparkling Water 500ml
TARSPWATSTI500Grapetree,Tarka Springs Still Water 500ml
TOL64985Grapetree,Taylor & Colledge Vanilla Bean Extract 100ml
THEBEALMCOOK80GGrapetree,The Beginnings Almond Cookies 80g
THEBEBLACOK80GGrapetree,The Beginnings Blackcurrant Cookies 80g
THEBEPROTCRA80GGrapetree,The Beginnings Protein Crackers 80g
THEBEEECRSEA80GGrapetree,The Beginnings Seed Crackers With Sea Salt 80g
TBRIHEMPSEEDOILGrapetree,The British Hemp Co Cold Pressed Hemp Seed Oil 500ml
TBRIHEMPFIBREPLGrapetree,The British Hemp Co Hemp Fibre Plus 500g
TBRIHEMCOMHULLEGrapetree,The British Hemp Co Hulled Hemp Seed Hearts 500g
TBRIHEMCOPROPWDGrapetree,The British Hemp Co Protein Powder 50% 500g
JBFRUMXICUP200GGrapetree,Jelly Bean Fruit Mix Cup 200g
JBFMIXEDTUBE90GGrapetree,Jelly Bean Gourmet Mix 90g
JBMIXCUP200GGrapetree,The Jelly Bean Factory Gourmet Jelly Bean Cup 200g
JBGOUMIXCAN380GGrapetree,Jelly Bean Gourmet Can 36 Flavours Mix 380g
JBMIXJAR700GGrapetree,The Jelly Bean Factory Gourmet Jelly Bean Jar 700g
LITEDARKCHOC85GGrapetree,Lite Dark Chocolate 85g
LITEDARKMINT85GGrapetree,Lite Dark Mint Chocolate 85g
LITEDARKORAN85GGrapetree,Lite Dark Orange Chocolate 85g
LITEMILKCHOC85GGrapetree,Lite Milk Chocolate 85g
LITEMILKHAZE85GGrapetree,Lite Milk Hazelnut Chocolate 85g
OSGORIGGRAN500GGrapetree,Oat So Good Original Granola 500g
TOSWEXYLITOL_1302Grapetree,Total Sweet Xylitol 1kg
TOSWEXYLITOL_1301Grapetree,Total Sweet Xylitol 225g
TROHALVAVAN300GGrapetree,Tahini Halva Vanilla 300g
